section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch,yaw,rotation vector w,rotation vector x,rotation vector y,rotation vector z
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822552731015,-0.487805,0.914634,2.073171,-0.077026,-0.971863,-0.030212,11.556881680775149,-1.7615167241719973,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822557671015,-0.487805,0.914634,2.073171,-0.077271,-0.974854,-0.034241,11.533515486656455,-2.0664149758823385,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822562611015,-0.670732,1.036585,1.890244,-0.073669,-0.972717,-0.034851,11.116809435194938,-2.0401284360413854,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822567551015,-0.792683,1.158537,1.95122,-0.078308,-0.972839,-0.030762,11.48156819483529,-1.876062762539334,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822572491015,-0.792683,1.036585,2.012195,-0.077698,-0.973022,-0.031311,11.863180313540965,-1.730081576517989,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822577431015,-0.792683,1.097561,1.768293,-0.077637,-0.973755,-0.033264,11.57533149620113,-1.9528316345627559,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822582371015,-0.97561,0.914634,1.707317,-0.076965,-0.976013,-0.033569,11.179996190825392,-2.057438366701547,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822587311015,-1.036585,0.731707,1.707317,-0.076355,-0.973572,-0.031738,11.508054830738303,-1.8614366756590357,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822592251015,-1.097561,0.792683,1.341463,-0.076599,-0.973328,-0.031494,11.223679426794973,-1.6435295502538452,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822597191015,-1.341463,0.548781,1.463415,-0.078857,-0.971191,-0.036743,11.44097231933867,-1.9151198018733453,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822602131015,-1.52439,0.365854,1.646341,-0.078003,-0.971802,-0.035706,11.653410900383108,-2.189313052160145,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822607071015,-1.707317,0.487805,1.463415,-0.074158,-0.972656,-0.035156,11.287978525257301,-2.047995883211769,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822612011015,-1.707317,0.426829,1.463415,-0.074646,-0.974243,-0.03717,11.476095752252775,-2.3312950803541526,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822616951015,-1.890244,0.060976,1.707317,-0.077454,-0.973816,-0.036743,11.601469355429032,-2.048311143168746,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822621891015,-1.829268,0.0,1.768293,-0.074097,-0.975708,-0.03717,11.263187331516264,-2.234088824543619,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822626831015,-1.707317,0.0,1.707317,-0.075867,-0.977539,-0.03772,11.691067443161131,-2.1829367182116357,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822631771015,-1.768293,-0.182927,1.890244,-0.077881,-0.976013,-0.040283,11.502969984212086,-2.46015234795334,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822636711015,-1.707317,-0.060976,1.646341,-0.076843,-0.976868,-0.040955,11.464724919118908,-2.166028781987876,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822641651015,-1.52439,0.0,1.768293,-0.077393,-0.976868,-0.040771,11.554715009625937,-2.471251160852546,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822646591015,-1.402439,-0.304878,2.012195,-0.074524,-0.977478,-0.037048,11.383341599129949,-2.202613531316956,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822651531015,-1.097561,-0.304878,1.707317,-0.075867,-0.977295,-0.041321,11.46246401126163,-2.506915847497453,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822656471015,-0.853659,-0.304878,1.463415,-0.078369,-0.977295,-0.041992,11.843668140651914,-2.3635296992263477,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822661411015,-0.670732,-0.304878,1.768293,-0.078735,-0.978394,-0.042419,11.499095329712674,-2.5369788794563988,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822666351015,-0.487805,-0.121951,1.646341,-0.074951,-0.980469,-0.042419,11.145871152964986,-2.3757791406482056,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822671291015,-0.243902,-0.060976,1.280488,-0.075928,-0.9823,-0.043457,11.48283147646464,-2.5698418281040745,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822676231015,-0.060976,-0.182927,1.341463,-0.07605,-0.976807,-0.042664,11.343166277623993,-2.2839119634597864,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822681171015,-0.060976,0.0,1.280488,-0.074219,-0.977112,-0.041199,11.341735819113637,-2.5870539271921302,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822686111015,-0.060976,0.121951,1.219512,-0.075684,-0.975769,-0.044128,11.775255126120925,-2.5986829669906797,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822691051015,-0.0,0.182927,1.402439,-0.075867,-0.975708,-0.045898,11.385212630406528,-2.711171107910957,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822695991015,-0.121951,0.365854,1.097561,-0.074646,-0.973999,-0.044983,11.357166681748964,-2.40852812102176,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822700931015,-0.060976,0.609756,0.914634,-0.073425,-0.977783,-0.042908,11.18481872180385,-2.684539921983287,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822705871015,-0.060976,0.731707,1.097561,-0.075623,-0.975952,-0.042969,11.499478273757433,-2.475695917943682,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822710811015,-0.182927,0.792683,0.97561,-0.076355,-0.972595,-0.041504,11.37205546715876,-2.1872283373726304,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822715751015,-0.243902,0.853659,0.853659,-0.073608,-0.973328,-0.04126,11.31228698769931,-2.488303158303779,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822720691015,-0.426829,0.914634,1.036585,-0.07251,-0.971008,-0.040527,11.183732291213545,-2.2015832054532893,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822725631015,-0.548781,1.097561,0.97561,-0.076843,-0.973145,-0.039001,11.58543990422541,-2.3180465488795505,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822730571015,-0.609756,1.341463,0.792683,-0.072449,-0.970642,-0.041016,11.198891721080912,-2.445235751475593,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822735511015,-0.670732,1.341463,0.853659,-0.071777,-0.970703,-0.037231,11.235700729411207,-2.1460758011142502,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822740451015,-0.670732,1.219512,0.97561,-0.072571,-0.971436,-0.036865,11.521708431218514,-2.3781252988634662,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822745391015,-0.914634,1.280488,0.853659,-0.073364,-0.96936,-0.040283,11.097889137518166,-2.3864173141445804,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822750331015,-0.97561,1.280488,1.036585,-0.074341,-0.971741,-0.044006,11.3951790828973,-2.613433924082642,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822755271015,-1.097561,1.52439,1.036585,-0.070068,-0.96936,-0.039246,11.170194160606684,-2.3628649511617823,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822760211015,-1.158537,1.52439,1.219512,-0.072998,-0.969421,-0.039185,11.556632747467575,-2.230748366874195,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822765151015,-1.280488,1.280488,1.341463,-0.071228,-0.970154,-0.038879,11.14827163464048,-2.3113153098425983,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822770091015,-1.280488,1.280488,1.280488,-0.070984,-0.969727,-0.038696,11.448878597013248,-2.0977038290525343,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822775031015,-1.341463,1.402439,1.219512,-0.074524,-0.971985,-0.040955,11.389621599443387,-2.4044060915270506,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822779971015,-1.341463,1.341463,1.280488,-0.07373,-0.970032,-0.041626,11.167696292733837,-2.6672837561718836,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822784911015,-1.402439,1.341463,1.097561,-0.073853,-0.972717,-0.042114,11.403727017470146,-2.4191884749924384,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822789851015,-1.219512,1.341463,1.097561,-0.070374,-0.974854,-0.0401,11.0013492855376,-2.3324636169568294,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822794791015,-1.219512,1.341463,1.036585,-0.07251,-0.972473,-0.039917,11.432010775031188,-2.368608648308566,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822799731015,-1.158537,1.341463,1.097561,-0.071289,-0.974792,-0.040039,11.011023997174533,-2.3469631014477272,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822804671015,-1.158537,1.341463,1.036585,-0.068726,-0.976868,-0.042908,11.032758818421826,-2.6557582838319718,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822809611015,-1.219512,1.341463,1.280488,-0.070618,-0.974792,-0.044189,11.373380526742721,-2.4731130771887138,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822814551015,-1.280488,1.52439,1.158537,-0.072693,-0.974243,-0.042236,10.954150771752666,-2.515731480156944,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822819491015,-1.402439,1.52439,1.036585,-0.075195,-0.975281,-0.043579,11.383100462281362,-2.5634909812088154,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822824431015,-1.402439,1.402439,1.463415,-0.074036,-0.974365,-0.045227,11.259534285238061,-2.8591350584808595,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822829371015,-1.341463,1.463415,1.52439,-0.075378,-0.973328,-0.045044,11.474617426229258,-2.6010034571323217,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822834311015,-1.280488,1.52439,1.097561,-0.072327,-0.977722,-0.044128,11.053668358352468,-2.5791178506536596,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822839251015,-1.402439,1.463415,1.219512,-0.069397,-0.975464,-0.045593,11.09421610486504,-2.8883774240960065,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822844191015,-1.402439,1.52439,1.280488,-0.073486,-0.975586,-0.046082,11.368262769553155,-2.659468435242502,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822849131015,-1.280488,1.585366,1.158537,-0.074463,-0.976807,-0.042908,11.345919616255856,-2.362865801772955,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822854071015,-1.402439,1.402439,1.280488,-0.074097,-0.973572,-0.042542,11.356735346012044,-2.673218251552953,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822859011015,-1.280488,1.280488,1.158537,-0.074707,-0.974976,-0.045837,11.623514985616737,-2.920132404009621,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822863951015,-1.219512,1.402439,1.097561,-0.077332,-0.977112,-0.045105,11.519093834097333,-2.6325986322284507,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822868891015,-1.219512,1.219512,1.280488,-0.074097,-0.974426,-0.046204,11.16868422295326,-2.805848275870545,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822873831015,-1.158537,1.158537,1.402439,-0.073669,-0.9776,-0.045044,11.389036510256545,-2.548968179208714,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822878771015,-1.036585,1.341463,1.280488,-0.075439,-0.976074,-0.044983,11.480488485784065,-2.8515495461553826,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822883711015,-0.97561,1.219512,1.341463,-0.075134,-0.973877,-0.042542,11.424124858807517,-2.556123413267187,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822888651015,-0.853659,1.097561,1.402439,-0.074158,-0.975403,-0.042053,11.196275638720323,-2.305945669949267,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822893591015,-0.853659,1.158537,0.97561,-0.069458,-0.977844,-0.047546,11.115045246784945,-2.6076134891895606,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822898531015,-0.914634,0.914634,1.280488,-0.069885,-0.97522,-0.047668,11.087792738099267,-2.914396359373427,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822903471015,-0.670732,0.853659,1.341463,-0.072449,-0.97522,-0.043945,11.229171284597214,-2.630003803901104,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822908411015,-0.670732,0.731707,1.036585,-0.07428,-0.975525,-0.045349,11.635448013906142,-2.738893889388976,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822913351015,-0.731707,0.548781,0.97561,-0.074097,-0.975586,-0.044312,11.282017998240065,-2.575774050992379,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822918291015,-0.670732,0.548781,0.97561,-0.076172,-0.971313,-0.046936,11.539477708013237,-2.8242997599911064,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822923231015,-0.548781,0.670732,0.97561,-0.072144,-0.97168,-0.045166,11.20477085392946,-2.641600413388744,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822928171015,-0.487805,0.365854,1.341463,-0.071533,-0.972046,-0.042969,11.211204541079667,-2.3400304522354247,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822933111015,-0.670732,0.121951,1.463415,-0.078003,-0.971985,-0.046631,11.451519102962294,-2.5983226842433567,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822938051015,-0.548781,0.243902,1.097561,-0.07373,-0.97345,-0.048645,11.319676259955116,-2.8880314051163225,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822942991015,-0.487805,0.304878,1.219512,-0.071899,-0.975586,-0.044312,11.214278371952048,-2.5969368340770416,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822947931015,-0.487805,0.182927,1.158537,-0.072083,-0.975525,-0.046021,11.24028121609561,-2.901957534684925,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822952871015,-0.365854,0.304878,1.097561,-0.075073,-0.976501,-0.046265,11.456332134035222,-2.639641888436074,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822957811015,-0.243902,0.182927,1.463415,-0.07428,-0.976929,-0.045959,11.109062749138303,-2.80968178407673,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822962751015,-0.182927,-0.182927,1.341463,-0.075256,-0.978333,-0.044434,11.412901058351622,-2.592480887696496,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822967691015,-0.182927,-0.121951,0.97561,-0.0755,-0.976746,-0.045837,11.425132521227084,-2.89622197918726,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822972631015,-0.182927,0.0,0.853659,-0.073242,-0.976868,-0.049133,11.007034611552314,-2.8472805224486706,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822977571015,-0.0,0.0,0.731707,-0.070557,-0.973755,-0.047852,11.412867482780655,-2.7440250286109062,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822982511015,-0.0,-0.182927,0.609756,-0.073486,-0.9729,-0.045349,11.124801378028991,-2.5204449994211586,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822987451015,-0.121951,-0.365854,0.670732,-0.072388,-0.97467,-0.04541,11.339848383733056,-2.7845100155357727,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822992391015,-0.060976,-0.243902,0.670732,-0.074829,-0.973755,-0.04718,11.752666300217186,-2.696744480971006,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088822997331015,-0.0,-0.121951,0.731707,-0.072693,-0.975891,-0.049011,11.374700528095843,-2.8334010204625315,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823002271015,-0.182927,-0.182927,0.97561,-0.071472,-0.973083,-0.04718,10.989354190267562,-2.7086591893445586,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823007211015,-0.304878,-0.182927,1.158537,-0.072937,-0.974182,-0.04541,11.414895355283022,-2.6520112728204595,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823012151015,-0.243902,0.0,0.97561,-0.072449,-0.976257,-0.046875,11.082773647347977,-2.839196756481442,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823017091015,-0.243902,-0.243902,0.914634,-0.072754,-0.976807,-0.043762,11.261902514484973,-2.5632150538015708,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823022031015,-0.243902,-0.304878,0.731707,-0.071655,-0.972839,-0.04364,10.842091721424339,-2.60595133342332,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823026971015,-0.243902,-0.243902,0.670732,-0.072449,-0.973938,-0.043823,11.270956939572528,-2.576189230151499,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823031911015,-0.304878,-0.487805,0.731707,-0.071777,-0.975342,-0.042603,11.047646111572362,-2.319319752834218,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823036851015,-0.304878,-0.426829,0.731707,-0.070862,-0.976013,-0.043823,11.168160252306535,-2.6123320945729915,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823041791015,-0.121951,-0.426829,0.670732,-0.067627,-0.973511,-0.04425,10.744672388325966,-2.5917895120761045,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823046731015,-0.060976,-0.548781,0.97561,-0.071289,-0.976685,-0.045654,11.161809704461831,-2.6737903762343365,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823051671015,-0.121951,-0.670732,0.792683,-0.070374,-0.973816,-0.042114,11.116428001001992,-2.3721298477420873,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823056611015,-0.060976,-0.609756,0.670732,-0.06958,-0.972473,-0.041321,10.989384489141258,-2.660263937974918,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823061551015,0.182927,-0.670732,0.853659,-0.066772,-0.970215,-0.044922,10.576588317439871,-2.5905355407043658,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823066491015,0.182927,-0.670732,1.036585,-0.070312,-0.9729,-0.044128,11.009629588478504,-2.5944434102577247,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823071431015,0.243902,-0.609756,1.097561,-0.070374,-0.972534,-0.045715,11.303470410203772,-2.8171983220887,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823076371015,0.365854,-0.548781,1.280488,-0.071228,-0.974976,-0.041199,11.213999846387736,-2.5190258964700547,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823081311015,0.487805,-0.731707,1.402439,-0.069153,-0.974304,-0.04248,10.801296656641824,-2.456714597219616,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823086251015,0.365854,-0.609756,1.219512,-0.069153,-0.976929,-0.047363,11.010850104061717,-2.7217164759284174,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823091191015,0.487805,-0.609756,1.280488,-0.068237,-0.971252,-0.045532,11.046137333579566,-2.4156603327272137,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823096131015,0.365854,-0.670732,1.402439,-0.068298,-0.972168,-0.042297,10.933010012563756,-2.703942062808096,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823101071015,0.243902,-0.548781,1.341463,-0.069275,-0.977295,-0.042725,11.104161683651625,-2.42222854547623,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823106011015,0.182927,-0.426829,1.280488,-0.070984,-0.975159,-0.046082,11.1683920610663,-2.7215431032105073,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823110951015,-0.060976,-0.609756,1.402439,-0.070251,-0.974365,-0.041626,11.12257766578989,-2.4200014600676525,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088823115891015,-0.121951,-0.487805,1.219512,-0.071289,-0.972229,-0.044861,11.217805882851962,-2.716911571479244,,,,,
